case,date,season,age,overall,hasTourCard,Long Potting,Break Building,Cue Ball Control,Safety Play,Consistency,Composure,Focus,Resilience,Professionalism,Big Match Nerve,Stamina,Balance,Shoulder Health,Hand Steadiness,Recovery Rate
age14-104729,2047-06-30,2047/48,35,91,False,92.02,96.0,98.04,96.6,86.79,96.28,97.45,93.44,88.64,65.21,77.65,70.83,74.37,74.82,72.28
age14-104729,2048-06-30,2048/49,36,91,True,92.02,96.0,98.04,96.6,86.79,96.28,97.45,93.44,88.64,65.21,77.65,70.83,74.37,74.82,72.28
age14-104729,2049-06-30,2049/50,37,91,True,92.02,96.0,98.04,96.6,86.79,96.28,97.45,93.44,88.64,65.21,77.65,70.83,74.37,74.82,72.28
age14-104729,2050-06-30,2050/51,38,91,False,92.02,96.0,98.04,96.6,86.79,96.28,97.45,93.44,88.64,65.21,77.65,70.83,74.37,74.82,72.28
age14-104729,2051-06-30,2051/52,39,91,True,92.02,96.0,98.04,96.6,86.79,96.28,97.45,93.44,88.64,65.21,77.65,70.83,74.37,74.82,72.28
age14-104729,2052-06-30,2052/53,40,91,True,92.02,96.0,98.04,96.6,86.79,96.28,97.45,93.44,88.64,65.21,77.65,70.83,74.37,74.82,72.28
age14-104729,2053-06-30,2053/54,41,90,False,91.31,95.23,97.23,96.17,86.44,96.28,97.45,93.44,88.64,65.21,76.38,70.14,73.2,74.05,71.18
age14-104729,2054-06-30,2054/55,42,90,False,90.43,94.27,96.24,95.63,86.01,96.28,97.45,93.44,88.64,65.21,74.85,69.3,71.8,73.11,69.85
age14-104729,2055-06-30,2055/56,43,89,False,89.39,93.15,95.07,94.99,85.49,96.28,97.45,93.44,88.64,65.21,73.08,68.31,70.16,72.01,68.31
age14-104729,2056-06-30,2056/57,44,88,False,88.19,91.84,93.71,94.25,84.89,96.28,97.45,93.44,88.64,65.21,71.07,67.17,68.31,70.75,66.55
age14-104729,2057-06-30,2057/58,45,87,True,86.82,90.36,92.16,93.39,84.19,96.28,97.45,93.44,88.64,65.21,68.84,65.88,66.26,69.31,64.6
age14-104729,2058-06-30,2058/59,46,86,True,85.28,88.69,90.42,92.41,83.39,96.28,97.45,93.44,88.64,65.21,66.42,64.44,64.01,67.72,62.47
age14-104729,2059-06-30,2059/60,47,85,False,83.59,86.85,88.52,91.31,82.5,96.2,97.37,93.41,88.64,65.2,63.85,62.86,61.63,65.98,60.19
age14-104729,2060-06-30,2060/61,48,84,False,81.74,84.86,86.44,90.1,81.51,96.04,97.21,93.35,88.64,65.17,61.15,61.16,59.11,64.11,57.8
age14-104729,2061-06-30,2061/62,49,82,False,79.74,82.7,84.21,88.76,80.42,95.76,96.92,93.25,88.64,65.11,58.36,59.35,56.5,62.11,55.3
age14-104729,2062-06-30,2062/63,50,81,False,77.59,80.4,81.82,87.3,79.22,95.35,96.5,93.09,88.64,65.04,55.48,57.42,53.81,60.0,52.72
age14-104729,2063-06-30,2063/64,51,79,False,75.31,77.94,79.28,85.71,77.91,94.78,95.91,92.87,88.64,64.93,52.56,55.38,51.06,57.78,50.08
age14-104729,2064-06-30,2064/65,52,78,False,72.89,75.35,76.6,83.99,76.49,94.01,95.13,92.58,88.64,64.79,49.62,53.26,48.28,55.46,47.41
age14-104729,2065-06-30,2065/66,53,76,False,70.35,72.63,73.79,82.13,74.94,93.02,94.12,92.19,88.64,64.6,46.67,51.05,45.49,53.07,44.72
age14-104729,2066-06-30,2066/67,54,74,False,67.69,69.8,70.86,80.14,73.28,91.78,92.85,91.71,88.64,64.36,43.74,48.77,42.71,50.61,42.03
age14-104729,2067-06-30,2067/68,55,72,False,64.92,66.86,67.83,78.0,71.5,90.26,91.28,91.1,88.64,64.06,40.85,46.44,39.96,48.1,39.36
age14-104729,2068-06-30,2068/69,56,70,False,62.06,63.82,64.71,75.73,69.59,88.41,89.4,90.35,88.64,63.69,38.02,44.06,37.25,45.54,36.73
age14-104729,2069-06-30,2069/70,57,68,False,59.07,60.66,61.45,73.28,67.52,86.39,87.33,89.5,88.64,63.27,35.21,41.61,34.55,42.93,34.11
age14-104729,2070-06-30,2070/71,58,66,False,56.43,57.87,58.69,71.32,65.69,84.55,85.44,88.8,88.85,63.09,32.77,39.28,32.03,40.43,31.73
age14-104729,2071-06-30,2071/72,59,64,False,53.73,55.03,55.84,69.18,63.72,82.59,83.43,88.03,89.07,62.87,30.35,36.91,29.57,37.93,29.38
age14-104729,2072-06-30,2072/73,60,62,False,50.83,52.01,52.85,66.89,61.53,80.48,81.25,87.15,89.28,62.59,27.97,34.52,27.16,35.4,27.08
age14-104729,2073-06-30,2073/74,61,60,False,47.86,48.9,49.73,64.31,59.17,78.2,78.92,86.15,89.5,62.23,25.66,32.11,24.84,32.87,24.83
age14-104729,2074-06-30,2074/75,62,58,False,44.9,45.79,46.6,61.53,56.69,75.69,76.38,85.0,89.69,61.75,23.51,29.78,22.67,30.42,22.73
age14-104729,2075-06-30,2075/76,63,55,False,42.0,42.78,43.53,58.69,54.13,73.04,73.71,83.76,89.88,61.2,21.46,27.52,20.63,28.08,20.74
age14-104729,2076-06-30,2076/77,64,53,False,39.13,39.81,40.55,55.81,51.49,70.27,70.89,82.4,90.07,60.57,19.57,25.37,18.76,25.84,18.91
age14-104729,2077-06-30,2077/78,65,51,False,36.35,36.92,37.62,52.79,48.81,67.34,67.94,80.92,90.25,59.84,17.83,23.33,17.02,23.72,17.21
age14-130363,2026-05-11,2026/27,14,49,False,43,54,53,36,42,47,51,44,45,30,42,53,61,56,50
age14-130363,2027-06-30,2027/28,15,52,False,46.72,58.07,57.77,41.5,45.0,51.63,55.73,48.07,48.28,32.42,44.07,54.04,61.78,57.24,51.29
age14-130363,2028-06-30,2028/29,16,55,False,49.88,61.21,61.83,45.78,47.71,55.37,59.81,51.37,50.88,34.39,46.31,55.15,62.62,58.32,52.69
age14-130363,2029-06-30,2029/30,17,58,False,53.56,64.89,66.18,50.27,50.64,59.24,63.96,54.77,53.5,36.48,48.41,56.2,63.4,59.56,54.01
age14-130363,2030-06-30,2030/31,18,63,False,57.55,69.23,71.77,56.91,54.02,64.22,68.99,59.02,56.81,39.16,51.03,57.51,64.39,60.93,55.64
age14-130363,2031-06-30,2031/32,19,66,False,61.2,73.08,76.56,62.41,57.07,68.84,73.73,63.05,59.95,41.59,53.42,58.71,65.28,62.19,57.14
age14-130363,2032-06-30,2032/33,20,70,False,65.5,77.39,81.6,67.68,60.51,73.51,78.73,67.19,63.27,44.05,56.28,60.14,66.36,63.63,58.93
age14-130363,2033-06-30,2033/34,21,74,False,69.44,81.75,85.97,73.55,63.94,78.64,83.82,71.72,66.96,46.72,58.67,61.34,67.25,64.96,60.42
age14-130363,2034-06-30,2034/35,22,78,False,74.37,85.97,90.16,81.89,68.33,84.78,88.54,77.64,71.68,50.3,61.91,62.95,68.47,66.7,62.44
age14-130363,2035-06-30,2035/36,23,80,True,78.05,88.36,92.09,85.42,71.34,87.72,90.93,81.44,74.6,52.59,64.13,64.06,69.3,67.95,63.83
age14-130363,2036-06-30,2036/37,24,82,True,80.32,89.65,93.13,87.39,73.23,89.17,92.09,83.39,76.36,53.93,65.67,64.83,69.88,68.72,64.79
age14-130363,2037-06-30,2037/38,25,83,False,82.62,90.93,94.09,89.25,75.18,90.49,93.11,85.17,78.2,55.33,67.11,65.55,70.41,69.54,65.69
age14-130363,2038-06-30,2038/39,26,85,False,84.19,91.77,94.77,90.62,76.77,91.51,93.88,86.57,79.82,56.5,68.43,66.21,70.91,70.18,66.52
age14-130363,2039-06-30,2039/40,27,86,False,85.52,92.48,95.33,91.68,78.25,92.36,94.53,87.77,81.29,57.61,69.53,66.76,71.32,70.78,67.21
age14-130363,2040-06-30,2040/41,28,87,False,86.7,93.09,95.82,92.65,79.72,93.09,95.08,88.79,82.57,58.65,70.73,67.37,71.78,71.37,67.96
age14-130363,2041-06-30,2041/42,29,87,False,87.79,93.66,96.24,93.45,81.1,93.75,95.58,89.74,83.76,59.71,71.74,67.87,72.15,71.94,68.59
age14-130363,2042-06-30,2042/43,30,88,True,88.66,94.13,96.6,94.17,82.26,94.33,96.0,90.58,84.82,60.73,72.78,68.39,72.54,72.44,69.23
age14-130363,2043-06-30,2043/44,31,89,True,89.5,94.58,96.94,94.83,83.41,94.86,96.39,91.35,85.8,61.78,73.94,68.97,72.98,72.98,69.96
age14-130363,2044-06-30,2044/45,32,89,False,90.43,95.09,97.27,95.37,84.58,95.36,96.77,92.1,86.77,62.87,75.06,69.53,73.4,73.59,70.66
age14-130363,2045-06-30,2045/46,33,90,False,91.07,95.43,97.54,95.82,85.43,95.72,97.03,92.64,87.46,63.74,75.92,69.96,73.72,74.06,71.2
age14-130363,2046-06-30,2046/47,34,90,False,91.64,95.74,97.8,96.22,86.22,96.06,97.29,93.16,88.14,64.64,76.78,70.39,74.04,74.52,71.73
age14-130363,2047-06-30,2047/48,35,91,False,92.16,96.01,98.04,96.54,86.92,96.34,97.52,93.57,88.69,65.41,77.65,70.82,74.37,74.95,72.28
age14-130363,2048-06-30,2048/49,36,91,False,92.16,96.01,98.04,96.54,86.92,96.34,97.52,93.57,88.69,65.41,77.65,70.82,74.37,74.95,72.28
age14-130363,2049-06-30,2049/50,37,91,False,92.16,96.01,98.04,96.54,86.92,96.34,97.52,93.57,88.69,65.41,77.65,70.82,74.37,74.95,72.28
age14-130363,2050-06-30,2050/51,38,91,True,92.16,96.01,98.04,96.54,86.92,96.34,97.52,93.57,88.69,65.41,77.65,70.82,74.37,74.95,72.28
age14-130363,2051-06-30,2051/52,39,91,True,92.16,96.01,98.04,96.54,86.92,96.34,97.52,93.57,88.69,65.41,77.65,70.82,74.37,74.95,72.28
age14-130363,2052-06-30,2052/53,40,91,False,92.16,96.01,98.04,96.54,86.92,96.34,97.52,93.57,88.69,65.41,77.65,70.82,74.37,74.95,72.28
age14-130363,2053-06-30,2053/54,41,90,False,91.34,95.12,97.12,96.05,86.52,96.34,97.52,93.57,88.69,65.41,76.2,70.04,73.04,74.08,71.03
age14-130363,2054-06-30,2054/55,42,89,False,90.35,94.04,95.99,95.45,86.03,96.34,97.52,93.57,88.69,65.41,74.47,69.09,71.45,73.01,69.52
age14-130363,2055-06-30,2055/56,43,88,False,89.16,92.76,94.66,94.72,85.44,96.34,97.52,93.57,88.69,65.41,72.46,67.97,69.6,71.76,67.77
age14-130363,2056-06-30,2056/57,44,88,False,87.79,91.28,93.11,93.87,84.75,96.34,97.52,93.57,88.69,65.41,70.2,66.67,67.51,70.31,65.79
age14-130363,2057-06-30,2057/58,45,87,True,86.23,89.59,91.35,92.88,83.95,96.34,97.52,93.57,88.69,65.41,67.7,65.21,65.2,68.68,63.59
age14-130363,2058-06-30,2058/59,46,85,True,84.47,87.69,89.38,91.76,83.03,96.34,97.52,93.57,88.69,65.41,64.98,63.57,62.68,66.87,61.2
age14-130363,2059-06-30,2059/60,47,84,False,82.53,85.59,87.2,90.5,82.0,96.25,97.43,93.54,88.69,65.4,62.11,61.78,60.01,64.89,58.65
age14-130363,2060-06-30,2060/61,48,83,False,80.41,83.32,84.84,89.1,80.85,96.06,97.23,93.47,88.69,65.36,59.12,59.86,57.21,62.77,55.98
age14-130363,2061-06-30,2061/62,49,82,False,78.12,80.86,82.3,87.56,79.58,95.73,96.9,93.34,88.69,65.3,56.03,57.8,54.32,60.5,53.21
age14-130363,2062-06-30,2062/63,50,80,False,75.67,78.24,79.58,85.86,78.18,95.24,96.4,93.16,88.69,65.21,52.87,55.62,51.36,58.11,50.37
age14-130363,2063-06-30,2063/64,51,78,False,73.06,75.45,76.69,84.02,76.65,94.55,95.69,92.89,88.69,65.08,49.69,53.33,48.35,55.61,47.48
age14-130363,2064-06-30,2064/65,52,76,False,70.3,72.5,73.65,82.01,74.98,93.63,94.74,92.54,88.69,64.91,46.5,50.94,45.33,53.01,44.56
age14-130363,2065-06-30,2065/66,53,74,False,67.41,69.42,70.47,79.84,73.16,92.43,93.52,92.07,88.69,64.68,43.33,48.47,42.32,50.34,41.65
age14-130363,2066-06-30,2066/67,54,72,False,64.39,66.22,67.17,77.51,71.21,90.92,91.97,91.47,88.69,64.38,40.21,45.93,39.34,47.6,38.77
age14-130363,2067-06-30,2067/68,55,70,False,61.42,63.1,63.98,75.3,69.23,89.15,90.14,90.79,88.77,64.13,37.23,43.38,36.46,44.88,35.98
age14-130363,2068-06-30,2068/69,56,68,False,58.19,59.7,60.49,72.64,66.98,86.89,87.83,89.85,88.77,63.66,34.27,40.77,33.62,42.08,33.22
age14-130363,2069-06-30,2069/70,57,65,False,55.3,56.66,57.45,70.45,64.93,84.79,85.67,89.06,88.99,63.45,31.65,38.26,30.95,39.41,30.68
age14-130363,2070-06-30,2070/71,58,63,False,52.29,53.5,54.3,68.04,62.7,82.51,83.32,88.14,89.2,63.15,29.11,35.73,28.36,36.72,28.21
age14-130363,2071-06-30,2071/72,59,61,False,49.21,50.28,51.05,65.37,60.29,80.02,80.78,87.08,89.41,62.77,26.62,33.17,25.85,34.03,25.79
age14-130363,2072-06-30,2072/73,60,59,False,45.95,46.89,47.67,62.51,57.63,77.34,78.04,85.87,89.62,62.29,24.19,30.61,23.42,31.32,23.44
age14-130363,2073-06-30,2073/74,61,56,False,42.62,43.42,44.15,59.28,54.75,74.32,74.98,84.46,89.81,61.66,21.84,28.04,21.09,28.64,21.16
age14-130363,2074-06-30,2074/75,62,53,False,39.31,39.95,40.63,55.81,51.72,71.02,71.66,82.84,89.98,60.89,19.67,25.57,18.92,26.05,19.04
age14-130363,2075-06-30,2075/76,63,51,False,36.14,36.68,37.29,52.38,48.65,67.59,68.19,81.1,90.16,60.03,17.65,23.21,16.92,23.62,17.07
age14-130363,2076-06-30,2076/77,64,48,False,33.02,33.49,34.1,49.02,45.51,64.06,64.59,79.23,90.37,59.06,15.79,20.98,15.09,21.32,15.26
age14-130363,2077-06-30,2077/78,65,46,False,30.01,30.39,30.96,45.46,42.3,60.3,60.79,77.09,90.55,57.91,14.09,18.88,13.41,19.15,13.6
age16-104729,2026-05-11,2026/27,16,63,False,56,67,66,49,55,61,65,58,63,50,56,64,72,67,61
age16-104729,2027-06-30,2027/28,17,66,False,59.69,71.1,70.84,54.65,58.0,65.6,69.65,62.01,66.16,52.46,58.04,65.02,72.77,68.24,62.28
age16-104729,2028-06-30,2028/29,18,70,False,63.61,75.11,76.11,60.31,61.46,70.4,74.85,66.21,69.62,54.94,60.79,66.4,73.8,69.59,63.99
age16-104729,2029-06-30,2029/30,19,74,False,67.48,79.12,81.08,65.69,64.72,75.03,79.74,70.28,72.78,57.4,63.11,67.56,74.67,70.93,65.44
age16-104729,2030-06-30,2030/31,20,76,False,70.94,82.56,85.04,70.94,67.69,79.19,83.69,73.85,75.67,59.58,65.47,68.73,75.55,72.12,66.92
age16-104729,2031-06-30,2031/32,21,80,False,74.76,85.68,88.17,76.02,70.78,83.38,87.15,77.85,78.75,61.99,67.84,69.92,76.44,73.4,68.4
age16-104729,2032-06-30,2032/33,22,82,True,77.13,87.29,89.78,79.05,72.7,85.35,88.77,80.05,80.58,63.29,69.51,70.76,77.07,74.2,69.44
age16-104729,2033-06-30,2033/34,23,83,True,79.52,88.83,91.21,82.2,74.65,87.19,90.25,82.26,82.35,64.74,70.92,71.46,77.59,75.0,70.32
age16-104729,2034-06-30,2034/35,24,85,False,81.37,89.95,92.32,84.82,76.31,88.73,91.44,84.13,83.86,66.09,72.14,72.07,78.05,75.66,71.09
age16-104729,2035-06-30,2035/36,25,86,False,82.9,90.78,93.07,86.38,77.71,89.8,92.31,85.48,84.9,67.16,73.2,72.6,78.45,76.24,71.75
age16-104729,2036-06-30,2036/37,26,87,True,84.34,91.59,93.8,87.93,79.14,90.76,93.07,86.67,85.89,68.21,74.38,73.19,78.89,76.83,72.48
age16-104729,2037-06-30,2037/38,27,88,True,85.69,92.36,94.46,89.31,80.57,91.59,93.72,87.73,86.81,69.23,75.49,73.74,79.31,77.43,73.18
age16-104729,2038-06-30,2038/39,28,88,False,86.77,92.96,95.0,90.48,81.81,92.37,94.32,88.72,87.67,70.27,76.43,74.21,79.66,77.97,73.77
age16-104729,2039-06-30,2039/40,29,89,False,87.86,93.53,95.5,91.46,83.08,93.12,94.92,89.72,88.54,71.34,77.51,74.75,80.07,78.55,74.44
age16-104729,2040-06-30,2040/41,30,90,False,88.71,94.0,95.9,92.28,84.09,93.67,95.36,90.45,89.21,72.23,78.47,75.23,80.42,79.05,75.04
age16-104729,2041-06-30,2041/42,31,91,False,89.42,94.38,96.21,92.89,84.91,94.12,95.71,91.05,89.75,73.01,79.22,75.61,80.7,79.48,75.52
age16-104729,2042-06-30,2042/43,32,91,True,90.07,94.73,96.49,93.44,85.66,94.51,96.02,91.57,90.22,73.75,80.04,76.02,80.99,79.9,76.02
age16-104729,2043-06-30,2043/44,33,92,True,90.66,95.05,96.76,94.0,86.4,94.92,96.34,92.14,90.73,74.58,80.92,76.47,81.31,80.33,76.59
age16-104729,2044-06-30,2044/45,34,92,False,91.29,95.4,97.02,94.47,87.14,95.29,96.63,92.65,91.2,75.4,81.7,76.89,81.6,80.78,77.11
age16-104729,2045-06-30,2045/46,35,93,True,91.87,95.72,97.29,95.03,87.84,95.67,96.9,93.17,91.68,76.3,82.47,77.31,81.89,81.22,77.64
age16-104729,2046-06-30,2046/47,36,93,True,91.87,95.72,97.29,95.03,87.84,95.67,96.9,93.17,91.68,76.3,82.47,77.31,81.89,81.22,77.64
age16-104729,2047-06-30,2047/48,37,93,False,91.87,95.72,97.29,95.03,87.84,95.67,96.9,93.17,91.68,76.3,82.47,77.31,81.89,81.22,77.64
age16-104729,2048-06-30,2048/49,38,93,False,91.87,95.72,97.29,95.03,87.84,95.67,96.9,93.17,91.68,76.3,82.47,77.31,81.89,81.22,77.64
age16-104729,2049-06-30,2049/50,39,93,False,91.87,95.72,97.29,95.03,87.84,95.67,96.9,93.17,91.68,76.3,82.47,77.31,81.89,81.22,77.64
age16-104729,2050-06-30,2050/51,40,93,False,91.87,95.72,97.29,95.03,87.84,95.67,96.9,93.17,91.68,76.3,82.47,77.31,81.89,81.22,77.64
age16-104729,2051-06-30,2051/52,41,92,False,91.2,95.0,96.54,94.63,87.51,95.67,96.9,93.17,91.68,76.3,81.12,76.55,80.56,80.38,76.45
age16-104729,2052-06-30,2052/53,42,92,False,90.38,94.11,95.62,94.15,87.09,95.67,96.9,93.17,91.68,76.3,79.5,75.61,78.96,79.34,75.01
age16-104729,2053-06-30,2053/54,43,91,False,89.41,93.05,94.53,93.57,86.6,95.67,96.9,93.17,91.68,76.3,77.62,74.5,77.11,78.12,73.34
age16-104729,2054-06-30,2054/55,44,90,False,88.28,91.83,93.27,92.89,86.01,95.67,96.9,93.17,91.68,76.3,75.49,73.23,75.01,76.72,71.44
age16-104729,2055-06-30,2055/56,45,89,False,86.99,90.44,91.83,92.1,85.34,95.67,96.9,93.17,91.68,76.3,73.13,71.79,72.68,75.14,69.33
age16-104729,2056-06-30,2056/57,46,88,False,85.53,88.86,90.21,91.21,84.57,95.67,96.9,93.17,91.68,76.3,70.56,70.18,70.14,73.38,67.02
age16-104729,2057-06-30,2057/58,47,87,False,83.93,87.13,88.43,90.2,83.71,95.61,96.83,93.14,91.68,76.28,67.83,68.42,67.45,71.46,64.55
age16-104729,2058-06-30,2058/59,48,86,False,82.18,85.24,86.48,89.09,82.75,95.45,96.68,93.08,91.68,76.25,64.97,66.53,64.61,69.39,61.96
age16-104729,2059-06-30,2059/60,49,84,False,80.27,83.19,84.37,87.86,81.69,95.2,96.41,92.99,91.68,76.18,61.99,64.5,61.67,67.19,59.25
age16-104729,2060-06-30,2060/61,50,83,False,78.22,80.99,82.11,86.51,80.52,94.81,96.02,92.84,91.68,76.08,58.94,62.35,58.65,64.85,56.46
age16-104729,2061-06-30,2061/62,51,82,False,76.03,78.64,79.69,85.03,79.24,94.28,95.47,92.63,91.68,75.94,55.83,60.09,55.57,62.41,53.61
age16-104729,2062-06-30,2062/63,52,80,False,73.71,76.15,77.14,83.43,77.85,93.56,94.74,92.36,91.68,75.76,52.69,57.73,52.46,59.86,50.72
age16-104729,2063-06-30,2063/64,53,78,False,71.25,73.53,74.45,81.7,76.35,92.64,93.79,92.0,91.68,75.52,49.55,55.28,49.35,57.22,47.81
age16-104729,2064-06-30,2064/65,54,76,False,68.67,70.78,71.63,79.84,74.72,91.47,92.6,91.54,91.68,75.21,46.43,52.75,46.26,54.52,44.9
age16-104729,2065-06-30,2065/66,55,74,False,65.98,67.92,68.7,77.83,72.96,90.04,91.13,90.96,91.68,74.82,43.36,50.17,43.2,51.76,42.03
age16-104729,2066-06-30,2066/67,56,72,False,63.18,64.96,65.67,75.7,71.08,88.31,89.35,90.26,91.68,74.34,40.34,47.55,40.21,48.97,39.19
age16-104729,2067-06-30,2067/68,57,70,False,60.25,61.86,62.5,73.38,69.04,86.4,87.4,89.46,91.68,73.8,37.35,44.85,37.24,46.11,36.37
age16-104729,2068-06-30,2068/69,58,68,False,57.19,58.64,59.21,70.88,66.83,84.3,85.25,88.56,91.68,73.19,34.41,42.09,34.32,43.19,33.58
age16-104729,2069-06-30,2069/70,59,66,False,54.47,55.78,56.4,68.89,64.84,82.45,83.34,87.84,91.84,72.81,31.82,39.46,31.59,40.42,31.04
age16-104729,2070-06-30,2070/71,60,64,False,51.65,52.82,53.47,66.68,62.68,80.44,81.28,87.01,92.0,72.34,29.33,36.84,28.96,37.66,28.58
age16-104729,2071-06-30,2071/72,61,62,False,48.78,49.83,50.47,64.27,60.37,78.27,79.05,86.06,92.15,71.78,26.9,34.21,26.43,34.92,26.18
age16-104729,2072-06-30,2072/73,62,59,False,45.81,46.75,47.43,61.75,57.9,75.94,76.68,85.01,92.31,71.12,24.59,31.65,24.05,32.26,23.91
age16-104729,2073-06-30,2073/74,63,57,False,42.93,43.74,44.42,59.08,55.36,73.48,74.19,83.88,92.46,70.38,22.45,29.21,21.87,29.73,21.82
age16-104729,2074-06-30,2074/75,64,55,False,40.1,40.79,41.45,56.25,52.74,70.78,71.46,82.57,92.59,69.48,20.52,26.92,19.87,27.35,19.9
age16-104729,2075-06-30,2075/76,65,52,False,37.38,37.98,38.6,53.41,50.1,68.0,68.65,81.19,92.73,68.51,18.68,24.72,18.02,25.1,18.1
age16-130363,2026-05-11,2026/27,16,63,False,56,67,66,49,55,61,65,58,63,50,56,64,72,67,61
age16-130363,2027-06-30,2027/28,17,66,False,59.62,71.01,70.68,54.39,57.96,65.68,69.78,62.13,66.28,52.46,57.98,64.99,72.74,68.21,62.24
age16-130363,2028-06-30,2028/29,18,70,False,63.53,74.95,75.83,59.81,61.37,70.34,74.88,66.23,69.65,54.88,60.71,66.35,73.77,69.55,63.94
age16-130363,2029-06-30,2029/30,19,74,False,67.98,79.34,81.08,65.09,64.94,74.99,79.91,70.33,72.83,57.37,63.28,67.64,74.73,71.06,65.55
age16-130363,2030-06-30,2030/31,20,77,False,71.68,83.02,85.31,70.75,68.14,79.63,84.21,74.35,76.03,59.81,65.7,68.85,75.64,72.34,67.06
age16-130363,2031-06-30,2031/32,21,80,False,75.22,85.74,88.16,75.41,71.04,83.64,87.5,78.26,79.02,62.14,67.98,69.99,76.49,73.54,68.49
age16-130363,2032-06-30,2032/33,22,82,True,77.48,87.27,89.68,78.28,72.87,85.42,88.95,80.26,80.7,63.34,69.6,70.8,77.1,74.29,69.5
age16-130363,2033-06-30,2033/34,23,83,True,79.86,88.76,91.06,81.25,74.78,87.2,90.37,82.4,82.43,64.74,70.97,71.48,77.61,75.08,70.35
age16-130363,2034-06-30,2034/35,24,85,False,81.73,89.89,92.17,83.8,76.46,88.69,91.55,84.22,83.9,66.04,72.22,72.11,78.08,75.75,71.13
age16-130363,2035-06-30,2035/36,25,86,True,83.21,90.69,92.91,85.34,77.84,89.67,92.36,85.45,84.87,67.01,73.32,72.66,78.5,76.32,71.83
age16-130363,2036-06-30,2036/37,26,87,True,84.66,91.52,93.65,86.86,79.32,90.59,93.1,86.59,85.83,68.02,74.55,73.27,78.96,76.93,72.59
age16-130363,2037-06-30,2037/38,27,88,True,86.08,92.36,94.36,88.4,80.83,91.48,93.79,87.69,86.79,69.11,75.67,73.84,79.38,77.57,73.29
age16-130363,2038-06-30,2038/39,28,89,True,87.11,92.97,94.91,89.69,82.04,92.29,94.39,88.73,87.68,70.16,76.59,74.29,79.72,78.1,73.87
age16-130363,2039-06-30,2039/40,29,89,False,88.03,93.47,95.38,90.71,83.15,92.97,94.92,89.62,88.47,71.12,77.64,74.82,80.12,78.6,74.53
age16-130363,2040-06-30,2040/41,30,90,True,88.92,93.96,95.8,91.61,84.21,93.55,95.37,90.37,89.15,72.01,78.66,75.33,80.49,79.13,75.16
age16-130363,2041-06-30,2041/42,31,90,True,89.62,94.36,96.12,92.26,85.02,93.98,95.71,90.94,89.67,72.76,79.45,75.73,80.78,79.57,75.66
age16-130363,2042-06-30,2042/43,32,91,False,90.22,94.7,96.41,92.9,85.75,94.41,96.03,91.52,90.19,73.55,80.19,76.1,81.04,79.98,76.12
age16-130363,2043-06-30,2043/44,33,92,True,90.9,95.08,96.73,93.58,86.58,94.88,96.37,92.14,90.74,74.46,81.13,76.58,81.39,80.46,76.73
age16-130363,2044-06-30,2044/45,34,92,True,91.53,95.44,97.0,94.14,87.32,95.26,96.66,92.66,91.23,75.3,81.93,77.01,81.68,80.92,77.26
age16-130363,2045-06-30,2045/46,35,93,True,92.02,95.73,97.24,94.62,87.94,95.59,96.91,93.11,91.68,76.06,82.56,77.37,81.93,81.3,77.71
age16-130363,2046-06-30,2046/47,36,93,True,92.02,95.73,97.24,94.62,87.94,95.59,96.91,93.11,91.68,76.06,82.56,77.37,81.93,81.3,77.71
age16-130363,2047-06-30,2047/48,37,93,True,92.02,95.73,97.24,94.62,87.94,95.59,96.91,93.11,91.68,76.06,82.56,77.37,81.93,81.3,77.71
age16-130363,2048-06-30,2048/49,38,93,False,92.02,95.73,97.24,94.62,87.94,95.59,96.91,93.11,91.68,76.06,82.56,77.37,81.93,81.3,77.71
age16-130363,2049-06-30,2049/50,39,93,True,92.02,95.73,97.24,94.62,87.94,95.59,96.91,93.11,91.68,76.06,82.56,77.37,81.93,81.3,77.71
age16-130363,2050-06-30,2050/51,40,93,True,92.02,95.73,97.24,94.62,87.94,95.59,96.91,93.11,91.68,76.06,82.56,77.37,81.93,81.3,77.71
age16-130363,2051-06-30,2051/52,41,92,False,91.26,94.91,96.38,94.18,87.56,95.59,96.91,93.11,91.68,76.06,81.02,76.49,80.42,80.34,76.35
age16-130363,2052-06-30,2052/53,42,91,True,90.32,93.9,95.34,93.63,87.08,95.59,96.91,93.11,91.68,76.06,79.18,75.42,78.6,79.16,74.71
age16-130363,2053-06-30,2053/54,43,91,True,89.21,92.7,94.11,92.98,86.52,95.59,96.91,93.11,91.68,76.06,77.05,74.17,76.5,77.77,72.82
age16-130363,2054-06-30,2054/55,44,90,False,87.92,91.3,92.67,92.21,85.85,95.59,96.91,93.11,91.68,76.06,74.64,72.72,74.13,76.18,70.67
age16-130363,2055-06-30,2055/56,45,89,False,86.45,89.71,91.03,91.31,85.07,95.59,96.91,93.11,91.68,76.06,71.99,71.08,71.51,74.38,68.28
age16-130363,2056-06-30,2056/57,46,87,False,84.78,87.92,89.19,90.29,84.19,95.59,96.91,93.11,91.68,76.06,69.1,69.25,68.66,72.38,65.69
age16-130363,2057-06-30,2057/58,47,86,False,82.94,85.94,87.15,89.15,83.19,95.51,96.83,93.08,91.68,76.04,66.04,67.25,65.64,70.2,62.93
age16-130363,2058-06-30,2058/59,48,85,False,80.93,83.78,84.93,87.87,82.08,95.33,96.64,93.01,91.68,76.0,62.85,65.1,62.49,67.86,60.03
